,category,hh_meta_brand,hh_meta_id,image_url,name,price,price_std,url
371,Herren > Mode > Hemden,boggi milano,1329130300,https://www.globus.ch/cf-media/akeneo/3666400393158_FP_PNG_1/1715854292,Hemd hellblau,90.0,129.0,https://www.globus.ch/boggi-hemd-1329130300503
372,Herren > Mode > Hemden,boggi milano,1329129400,https://www.globus.ch/cf-media/akeneo/3666400393080_FP_PNG_1/1715854275,Hemd weiss,90.0,129.0,https://www.globus.ch/boggi-hemd-1329129400000
375,Herren > Mode > Hemden,boggi milano,1329128600,https://www.globus.ch/cf-media/akeneo/3666400439375_FP_PNG_1/1715854644,Hemd weiss,90.0,129.0,https://www.globus.ch/boggi-hemd-1329128600000
389,Herren > Mode > Hemden,boggi milano,1329129100,https://www.globus.ch/cf-media/akeneo/3666400410589_FP_PNG_1/1715854457,Hemd blau,60.0,119.0,https://www.globus.ch/boggi-hemd-1329129100520
709,Herren > Schuhe > Boots,boggi milano,1324810500,https://www.globus.ch/cf-media/akeneo/3666400182165_FP_PNG_1/1699364907,Chelseaboot navy,299.0,299.0,https://www.globus.ch/boggi-stiefel-1324810500528
744,Herren > Schuhe > Boots,boggi milano,1326681900,https://www.globus.ch/cf-media/akeneo/3666400331044_FP_PNG_1/1706100481,Stiefel braun,239.0,299.0,https://www.globus.ch/boggi-stiefel-1326681900820
1224,Herren > Mode > Hemden,boggi milano,1326886700,https://www.globus.ch/cf-media/akeneo/3666400376823_FP_PNG_1/1712043105,Hemd hellblau,77.0,129.0,https://www.globus.ch/boggi-hemd-1326886700503
1231,Herren > Mode > Hemden,boggi milano,1329129200,https://www.globus.ch/cf-media/akeneo/3666400410343_FP_PNG_1/1715854412,Hemd hellblau,60.0,119.0,https://www.globus.ch/boggi-hemd-1329129200503
1232,Herren > Mode > Hemden,boggi milano,1329129000,https://www.globus.ch/cf-media/akeneo/3666400444065_FP_PNG_1/1715854496,Hemd hellblau,60.0,119.0,https://www.globus.ch/boggi-hemd-1329129000503
1236,Herren > Mode > Hemden,boggi milano,1326826900,https://www.globus.ch/cf-media/akeneo/3666400367494_FP_PNG_1/1712043075,Hemd navy,83.0,119.0,https://www.globus.ch/boggi-hemd-1326826900528
1237,Herren > Mode > Hemden,boggi milano,1326826400,https://www.globus.ch/cf-media/akeneo/3666400366152_FP_PNG_1/1712043071,Hemd hellblau,83.0,119.0,https://www.globus.ch/boggi-hemd-1326826400503
1239,Herren > Mode > Hemden,boggi milano,1326142700,https://www.globus.ch/cf-media/akeneo/3666400368224_FP_PNG_1/1712043078,Hemd hellblau,55.0,109.0,https://www.globus.ch/boggi-hemd-1326142700503
1240,Herren > Mode > Hemden,boggi milano,1329130200,https://www.globus.ch/cf-media/akeneo/3666400410220_FP_PNG_1/1715854392,Hemd hellblau,60.0,119.0,https://www.globus.ch/boggi-hemd-1329130200503
1689,Herren > Mode > Hemden,boggi milano,1326888500,https://www.globus.ch/cf-media/akeneo/3666400039391_FP_PNG_1/1712058093,Casualhemd weiss,139.0,139.0,https://www.globus.ch/boggi-casualhemd-1326888500000
5624,Herren > Mode > Jeans,boggi milano,1326685700,https://www.globus.ch/cf-media/akeneo/3666400361492_FP_PNG_1/1712043049,Jeans hellblau,169.0,169.0,https://www.globus.ch/boggi-jeans-1326685700503
5816,Herren > Mode > Jeans,boggi milano,1326143600,https://www.globus.ch/cf-media/akeneo/3666400227392_FP_PNG_1/1712051154,Jeans sand,118.0,169.0,https://www.globus.ch/boggi-jeans-1326143600012
5819,Herren > Mode > Jeans,boggi milano,1326140100,https://www.globus.ch/cf-media/akeneo/3666400282971_FP_PNG_1/1712051315,Jeans hellblau,95.0,159.0,https://www.globus.ch/boggi-jeans-1326140100503
5828,Herren > Mode > Jeans,boggi milano,1326138300,https://www.globus.ch/cf-media/akeneo/3666400283398_FP_PNG_1/1712051318,Jeans weiss,113.0,189.0,https://www.globus.ch/boggi-jeans-1326138300000
5829,Herren > Mode > Jeans,boggi milano,1326138400,https://www.globus.ch/cf-media/akeneo/3666400283664_FP_PNG_1/1712051320,Jeans taupe,151.0,189.0,https://www.globus.ch/boggi-jeans-1326138400811
5830,Herren > Mode > Jeans,boggi milano,1326140000,https://www.globus.ch/cf-media/akeneo/3666400284784_FP_PNG_1/1712051322,Jeans blau,127.0,159.0,https://www.globus.ch/boggi-jeans-1326140000520
5846,Herren > Mode > Jeans,boggi milano,1326138900,https://www.globus.ch/cf-media/akeneo/3666400283114_FP_PNG_1/1712051317,Jeans dunkelblau,85.0,169.0,https://www.globus.ch/boggi-jeans-1326138900530
6765,Herren > Accessoires > Rucksack,boggi milano,1326885500,https://www.globus.ch/cf-media/akeneo/3666400359314_FP_PNG_1/1712065109,Rucksack schwarz,151.0,189.0,https://www.globus.ch/boggi-tasche-1326885500739
6766,Herren > Accessoires > Rucksack,boggi milano,1326149700,https://www.globus.ch/cf-media/akeneo/3666400329355_FP_PNG_1/1712065090,Rucksack  taupe,199.0,249.0,https://www.globus.ch/boggi-rucksack-1326149700811
6767,Herren > Accessoires > Rucksack,boggi milano,1326681500,https://www.globus.ch/cf-media/akeneo/3666400356023_FP_PNG_1/1712065106,Rucksack schwarz,135.0,169.0,https://www.globus.ch/boggi-tasche-1326681500739
8910,Herren > Schuhe > Derby,boggi milano,1324944700,https://www.globus.ch/cf-media/akeneo/3666400184763_FP_PNG_1/1699447187,Derby braun,225.0,449.0,https://www.globus.ch/boggi-derby-1324944700820
8998,Herren > Schuhe > Sneakers,boggi milano,1326137100,https://www.globus.ch/cf-media/akeneo/3666400331181_FP_PNG_1/1703072227,Sneaker schwarz,110.0,219.0,https://www.globus.ch/boggi-sneaker-1326137100739
9751,Herren > Schuhe > Loafer,boggi milano,1326144700,https://www.globus.ch/cf-media/akeneo/3666400333901_FP_PNG_1/1703069977,Mokassin blau,207.0,259.0,https://www.globus.ch/boggi-mokassin-1326144700520
9753,Herren > Schuhe > Sneakers,boggi milano,1326886100,https://www.globus.ch/cf-media/akeneo/3666400358911_FP_PNG_1/1706286367,Sneaker beige,80.0,159.0,https://www.globus.ch/boggi-sneaker-1326886100801
9767,Herren > Schuhe > Sneakers,boggi milano,1326144400,https://www.globus.ch/cf-media/akeneo/3666400333987_FP_PNG_1/1703070016,Sneaker blau,130.0,259.0,https://www.globus.ch/boggi-sneaker-1326144400520
9773,Herren > Schuhe > Sneakers,boggi milano,1326140500,https://www.globus.ch/cf-media/akeneo/3666400264472_FP_PNG_1/1703070965,Sneaker beige,135.0,269.0,https://www.globus.ch/boggi-sneaker-1326140500801
9784,Herren > Schuhe > Sneakers,boggi milano,1326144100,https://www.globus.ch/cf-media/akeneo/3666400346130_FP_PNG_1/1703070002,Sneaker weiss,181.0,259.0,https://www.globus.ch/boggi-sneaker-1326144100000
9785,Herren > Schuhe > Sneakers,boggi milano,1326684700,https://www.globus.ch/cf-media/akeneo/3666400358294_FP_PNG_1/1706100220,Sneaker schwarz,111.0,159.0,https://www.globus.ch/boggi-sneaker-1326684700739
9821,Herren > Schuhe > Sneakers,boggi milano,1326136900,https://www.globus.ch/cf-media/akeneo/3666400345843_FP_PNG_1/1703072946,Sneaker weiss,95.0,189.0,https://www.globus.ch/boggi-sneaker-1326136900000
9822,Herren > Schuhe > Sneakers,boggi milano,1326685500,https://www.globus.ch/cf-media/akeneo/3666400250895_FP_PNG_1/1706285374,Sneaker grau,95.0,159.0,https://www.globus.ch/boggi-sneaker-1326685500720
9861,Herren > Schuhe > Sneakers,boggi milano,1326685400,https://www.globus.ch/cf-media/akeneo/3666400358751_FP_PNG_1/1706286089,Sneaker sand,80.0,159.0,https://www.globus.ch/boggi-sneaker-1326685400012
10884,Herren > Schuhe > Sneakers,boggi milano,1326885900,https://www.globus.ch/cf-media/akeneo/3666400343535_FP_PNG_1/1706286632,Sneaker beige,207.0,259.0,https://www.globus.ch/boggi-sneaker-1326885900801
10898,Herren > Schuhe > Sneakers,boggi milano,1326138600,https://www.globus.ch/cf-media/akeneo/3666400333741_FP_PNG_1/1703072060,Sneaker navy,188.0,269.0,https://www.globus.ch/boggi-sneaker-1326138600528
11138,"Herren > Accessoires > Krawatten, Pochetten & Fliegen",boggi milano,1326826200,https://www.globus.ch/cf-media/akeneo/3666400366916_FP_PNG_1/1712065124,Pochette grün,36.0,45.0,https://www.globus.ch/boggi-pochette-1326826200620
11139,Herren > Wäsche > Socken,boggi milano,1326828000,https://www.globus.ch/cf-media/akeneo/3666400328167_FP_PNG_1/1712065076,Socken braun,23.0,29.0,https://www.globus.ch/boggi-socken-1326828000820
11140,Herren > Wäsche > Socken,boggi milano,1326681200,https://www.globus.ch/cf-media/akeneo/3666400371811_FP_PNG_1/1712065156,Socken navy,23.0,29.0,https://www.globus.ch/boggi-socken-1326681200528
11144,Herren > Wäsche > Socken,boggi milano,1326150200,https://www.globus.ch/cf-media/akeneo/3666400307056_FP_PNG_1/1712065068,Socken grau,20.0,29.0,https://www.globus.ch/boggi-socken-1326150200720
11162,"Herren > Accessoires > Krawatten, Pochetten & Fliegen",boggi milano,1326819400,https://www.globus.ch/cf-media/akeneo/3666400369856_FP_PNG_1/1712065149,Pochette vanille,36.0,45.0,https://www.globus.ch/boggi-pochette-1326819400101
11163,Herren > Wäsche > Socken,boggi milano,1326683200,https://www.globus.ch/cf-media/akeneo/3666400328020_FP_PNG_1/1712065072,Socken navy,23.0,29.0,https://www.globus.ch/boggi-socken-1326683200528
11164,Herren > Wäsche > Socken,boggi milano,1326828200,https://www.globus.ch/cf-media/akeneo/3666400351653_FP_PNG_1/1712065104,Socken navy,23.0,29.0,https://www.globus.ch/boggi-socken-1326828200528
11166,Herren > Wäsche > Socken,boggi milano,1326826500,https://www.globus.ch/cf-media/akeneo/3666400371835_FP_PNG_1/1712065157,Socken braun,23.0,29.0,https://www.globus.ch/boggi-socken-1326826500820
11169,Herren > Wäsche > Socken,boggi milano,1326827600,https://www.globus.ch/cf-media/akeneo/3666400366077_FP_PNG_1/1712065113,Socken navy,20.0,29.0,https://www.globus.ch/boggi-socken-1326827600528
11174,Herren > Wäsche > Socken,boggi milano,1326825200,https://www.globus.ch/cf-media/akeneo/3666400366046_FP_PNG_1/1712065111,Socken navy,23.0,29.0,https://www.globus.ch/boggi-socken-1326825200528
11175,Herren > Wäsche > Socken,boggi milano,1326681100,https://www.globus.ch/cf-media/akeneo/3666400366121_FP_PNG_1/1712065117,Socken navy,23.0,29.0,https://www.globus.ch/boggi-socken-1326681100528
11176,"Herren > Accessoires > Krawatten, Pochetten & Fliegen",boggi milano,1326826000,https://www.globus.ch/cf-media/akeneo/3666400366961_FP_PNG_1/1712065131,Pochette taupe,36.0,45.0,https://www.globus.ch/boggi-pochette-1326826000811
11178,Herren > Wäsche > Socken,boggi milano,1326825300,https://www.globus.ch/cf-media/akeneo/3666400351639_FP_PNG_1/1712065101,Socken navy,23.0,29.0,https://www.globus.ch/boggi-socken-1326825300528
11182,Herren > Wäsche > Socken,boggi milano,1326827900,https://www.globus.ch/cf-media/akeneo/3666400351646_FP_PNG_1/1712065102,Socken navy,23.0,29.0,https://www.globus.ch/boggi-socken-1326827900528
11185,Herren > Wäsche > Socken,boggi milano,1326681400,https://www.globus.ch/cf-media/akeneo/3666400366114_FP_PNG_1/1712065116,Socken navy,23.0,29.0,https://www.globus.ch/boggi-socken-1326681400528
11537,Herren > Mode > Anzüge,boggi milano,1326889100,https://www.globus.ch/cf-media/akeneo/3665654968891_FP_PNG_1/1712058074,Anzug grau,599.0,599.0,https://www.globus.ch/boggi-anzug-1326889100720
11539,Herren > Mode > Anzüge,boggi milano,1326889500,https://www.globus.ch/cf-media/akeneo/3665654883835_FP_PNG_1/1712058070,Anzug schwarz,699.0,699.0,https://www.globus.ch/boggi-anzug-1326889500739
11540,Herren > Mode > Anzüge,boggi milano,1326888100,https://www.globus.ch/cf-media/akeneo/3665654969133_FP_PNG_1/1712058078,Anzug navy,999.0,999.0,https://www.globus.ch/boggi-anzug-1326888100528
11541,Herren > Mode > Anzüge,boggi milano,1326685300,https://www.globus.ch/cf-media/akeneo/3666400256026_FP_PNG_1/1712051233,Anzug 2-teilig taupe,1499.0,1499.0,https://www.globus.ch/boggi-anzug-2-teilig-1326685300811
11575,Herren > Mode > Anzüge,boggi milano,1329129500,https://www.globus.ch/cf-media/akeneo/3666400223301_FP_PNG_1/1715854243,Anzug 2-teilig navy,489.0,699.0,https://www.globus.ch/boggi-anzug-2-teilig-1329129500528
11577,Herren > Mode > Anzüge,boggi milano,1326828700,https://www.globus.ch/cf-media/akeneo/3666400223189_FP_PNG_1/1712051149,Anzug 2-teilig navy,419.0,599.0,https://www.globus.ch/boggi-anzug-2-teilig-1326828700528
11579,Herren > Mode > Anzüge,boggi milano,1326142400,https://www.globus.ch/cf-media/akeneo/3666400222458_FP_PNG_1/1712056054,Anzug 2-teilig navy,399.0,499.0,https://www.globus.ch/boggi-anzug-2-teilig-1326142400528
11583,Herren > Mode > Anzüge,boggi milano,1326144500,https://www.globus.ch/cf-media/akeneo/3666400210295_FP_PNG_1/1712056033,Anzug 2-teilig navy,799.0,999.0,https://www.globus.ch/boggi-anzug-2-teilig-1326144500528
11586,Herren > Mode > Anzüge,boggi milano,1326887200,https://www.globus.ch/cf-media/akeneo/3666400276468_FP_PNG_1/1712051312,Anzug dunkelbraun,131.0,219.0,https://www.globus.ch/boggi-anzug-1326887200839
11587,Herren > Mode > Anzüge,boggi milano,1326827300,https://www.globus.ch/cf-media/akeneo/3666400223066_FP_PNG_1/1712051148,Anzug 2-teilig blau,419.0,599.0,https://www.globus.ch/boggi-anzug-2-teilig-1326827300520
16702,Herren > Mode > T-Shirts,boggi milano,1326682000,https://www.globus.ch/cf-media/akeneo/3666400319950_FP_PNG_1/1712051383,Shirt beige,63.0,79.0,https://www.globus.ch/boggi-shirt-1326682000801
16704,Herren > Mode > T-Shirts,boggi milano,1326143000,https://www.globus.ch/cf-media/akeneo/3666400335530_FP_PNG_1/1712051444,Shirt schwarz,53.0,89.0,https://www.globus.ch/boggi-shirt-1326143000739
16709,Herren > Mode > T-Shirts,boggi milano,1326141100,https://www.globus.ch/cf-media/akeneo/3666400335189_FP_PNG_1/1712051437,Shirt grün,47.0,79.0,https://www.globus.ch/boggi-shirt-1326141100620
16742,Herren > Mode > T-Shirts,boggi milano,1326685000,https://www.globus.ch/cf-media/akeneo/3666400306530_FP_PNG_1/1712051354,Shirt weiss,50.0,99.0,https://www.globus.ch/boggi-shirt-1326685000000
16761,Herren > Mode > T-Shirts,boggi milano,1326141900,https://www.globus.ch/cf-media/akeneo/3666400248106_FP_PNG_1/1712051213,Shirt beige,59.0,99.0,https://www.globus.ch/boggi-shirt-1326141900801
16769,Herren > Mode > T-Shirts,boggi milano,1326685600,https://www.globus.ch/cf-media/akeneo/3666400245167_FP_PNG_1/1712051203,Shirt taupe,50.0,99.0,https://www.globus.ch/boggi-shirt-1326685600811
16788,Herren > Mode > T-Shirts,boggi milano,1326682600,https://www.globus.ch/cf-media/akeneo/3666400316034_FP_PNG_1/1712051372,Shirt taupe,62.0,89.0,https://www.globus.ch/boggi-shirt-1326682600811
20233,Herren > Mode > Shorts,boggi milano,1326827000,https://www.globus.ch/cf-media/akeneo/3666400374638_FP_PNG_1/1712043100,Shorts weiss,129.0,129.0,https://www.globus.ch/boggi-shorts-1326827000000
20234,Herren > Mode > Shorts,boggi milano,1326139300,https://www.globus.ch/cf-media/akeneo/3666400333338_FP_PNG_1/1712051419,Shorts schwarz,949.0,949.0,https://www.globus.ch/boggi-shorts-1326139300739
20435,Herren > Mode > Shorts,boggi milano,1326138200,https://www.globus.ch/cf-media/akeneo/3666400337510_FP_PNG_1/1712051445,Shorts dunkelblau,115.0,229.0,https://www.globus.ch/boggi-shorts-1326138200530
20436,Herren > Mode > Shorts,boggi milano,1326886900,https://www.globus.ch/cf-media/akeneo/3666400313408_FP_PNG_1/1712051362,Shorts weiss,90.0,129.0,https://www.globus.ch/boggi-shorts-1326886900000
20473,Herren > Mode > Shorts,boggi milano,1326144300,https://www.globus.ch/cf-media/akeneo/3666400218352_FP_PNG_1/1712056046,Shorts beige,179.0,299.0,https://www.globus.ch/boggi-shorts-1326144300801
22666,Herren > Mode > Sweats,boggi milano,1326142100,https://www.globus.ch/cf-media/akeneo/3666400334618_FP_PNG_1/1712051428,Sweatjacke beige,139.0,199.0,https://www.globus.ch/boggi-pullover-1326142100801
22953,Herren > Mode > Jacken & Mäntel,boggi milano,1326885300,https://www.globus.ch/cf-media/akeneo/3666400368873_FP_PNG_1/1712043088,Jacke taupe,258.0,369.0,https://www.globus.ch/boggi-jacke-1326885300811
22954,Herren > Mode > Jacken & Mäntel,boggi milano,1326888700,https://www.globus.ch/cf-media/akeneo/3665654997440_FP_PNG_1/1712058083,Jacke schwarz,155.0,259.0,https://www.globus.ch/boggi-jacke-1326888700739
22959,Herren > Mode > Jacken & Mäntel,boggi milano,1326682400,https://www.globus.ch/cf-media/akeneo/3666400312982_FP_PNG_1/1712051361,Jacke beige,223.0,279.0,https://www.globus.ch/boggi-jacke-1326682400801
22960,Herren > Mode > Jacken & Mäntel,boggi milano,1326144900,https://www.globus.ch/cf-media/akeneo/3666400211605_FP_PNG_1/1712056035,Daunenjacke beige,139.0,199.0,https://www.globus.ch/boggi-daunenjacke-1326144900801
22963,Herren > Mode > Jacken & Mäntel,boggi milano,1326141300,https://www.globus.ch/cf-media/akeneo/3666400259058_FP_PNG_1/1712051245,Jacke sand,223.0,279.0,https://www.globus.ch/boggi-jacke-1326141300012
22966,Herren > Mode > Jacken & Mäntel,boggi milano,1326828400,https://www.globus.ch/cf-media/akeneo/3666400263635_FP_PNG_1/1712051268,Regenmantel taupe,275.0,549.0,https://www.globus.ch/boggi-regenmantel-1326828400811
23506,"Herren > Accessoires > Hüte, Mützen & Caps",boggi milano,1326144600,https://www.globus.ch/cf-media/akeneo/3666400333512_FP_PNG_1/1712065095,Mütze schwarz,62.0,89.0,https://www.globus.ch/boggi-muetze-1326144600739
23991,Herren > Mode > Sweats,boggi milano,1326887600,https://www.globus.ch/cf-media/akeneo/3666400270671_FP_PNG_1/1712051284,Hoodie sand,118.0,169.0,https://www.globus.ch/boggi-pullover-1326887600012
24056,Herren > Wäsche > Socken,boggi milano,1326683900,https://www.globus.ch/cf-media/akeneo/3666400328037_FP_PNG_1/1712065074,Socken navy,23.0,29.0,https://www.globus.ch/boggi-socken-1326683900528
30055,Herren > Mode > Hosen,boggi milano,1326142000,https://www.globus.ch/cf-media/akeneo/3666400335387_FP_PNG_1/1712051440,Hose schwarz,80.0,159.0,https://www.globus.ch/boggi-hose-1326142000739
30062,Herren > Mode > Hosen,boggi milano,1326885600,https://www.globus.ch/cf-media/akeneo/3666400363861_FP_PNG_1/1712043070,Casualhose weiss,209.0,299.0,https://www.globus.ch/boggi-casualhose-1326885600000
30063,Herren > Mode > Hosen,boggi milano,1326887800,https://www.globus.ch/cf-media/akeneo/3666400362185_FP_PNG_1/1712043058,Casualhose blau,160.0,229.0,https://www.globus.ch/boggi-casualhose-1326887800520
30073,Herren > Mode > Hosen,boggi milano,1326135500,https://www.globus.ch/cf-media/akeneo/3666400332553_FP_PNG_1/1712051410,Hose sand,85.0,169.0,https://www.globus.ch/boggi-hose-1326135500012
30085,Herren > Mode > Hosen,boggi milano,1326136800,https://www.globus.ch/cf-media/akeneo/3666400334168_FP_PNG_1/1712051421,Hose navy,111.0,159.0,https://www.globus.ch/boggi-hose-1326136800528
30092,Herren > Mode > Hosen,boggi milano,1326888000,https://www.globus.ch/cf-media/akeneo/3666400228313_FP_PNG_1/1712051157,Casualhose dunkelgrün,111.0,159.0,https://www.globus.ch/boggi-casualhose-1326888000638
30095,Herren > Mode > Hosen,boggi milano,1326828600,https://www.globus.ch/cf-media/akeneo/3666400231450_FP_PNG_1/1712051169,Casualhose navy,159.0,199.0,https://www.globus.ch/boggi-casualhose-1326828600528
30100,Herren > Mode > Hosen,boggi milano,1326143700,https://www.globus.ch/cf-media/akeneo/3666400332416_FP_PNG_1/1712051408,Hose beige,132.0,189.0,https://www.globus.ch/boggi-hose-1326143700801
35761,Herren > Accessoires > Gürtel,boggi milano,1326137900,https://www.globus.ch/cf-media/akeneo/3666400329294_FP_PNG_1/1712065089,Gürtel beige,99.0,99.0,https://www.globus.ch/boggi-guertel-1326137900801
35762,Herren > Accessoires > Gürtel,boggi milano,1326828800,https://www.globus.ch/cf-media/akeneo/3666400185296_FP_PNG_1/1712064999,Gürtel schwarz,119.0,119.0,https://www.globus.ch/boggi-guertel-1326828800739
35763,Herren > Accessoires > Gürtel,boggi milano,1326682900,https://www.globus.ch/cf-media/akeneo/3666400349940_FP_PNG_1/1712065100,Gürtel braun,119.0,119.0,https://www.globus.ch/boggi-guertel-1326682900820
35764,Herren > Accessoires > Gürtel,boggi milano,1326140400,https://www.globus.ch/cf-media/akeneo/3666400271715_FP_PNG_1/1712065065,Gürtel braun,109.0,109.0,https://www.globus.ch/boggi-guertel-1326140400820
38079,Herren > Accessoires > Gürtel,boggi milano,1326137400,https://www.globus.ch/cf-media/akeneo/3666400330511_FP_PNG_1/1712065093,Gürtel braun,50.0,99.0,https://www.globus.ch/boggi-guertel-1326137400820
38114,Herren > Accessoires > Gürtel,boggi milano,1326683600,https://www.globus.ch/cf-media/akeneo/3666400328754_FP_PNG_1/1712065081,Gürtel braun,69.0,99.0,https://www.globus.ch/boggi-guertel-1326683600820
38116,Herren > Accessoires > Gürtel,boggi milano,1326138500,https://www.globus.ch/cf-media/akeneo/3666400330399_FP_PNG_1/1712065092,Gürtel taupe,55.0,109.0,https://www.globus.ch/boggi-guertel-1326138500811
42525,"Herren > Accessoires > Krawatten, Pochetten & Fliegen",boggi milano,1326825600,https://www.globus.ch/cf-media/akeneo/3666400367197_FP_PNG_1/1712065143,Pochette blau,36.0,45.0,https://www.globus.ch/boggi-pochette-1326825600520
42526,"Herren > Accessoires > Krawatten, Pochetten & Fliegen",boggi milano,1326825800,https://www.globus.ch/cf-media/akeneo/3666400367005_FP_PNG_1/1712065137,Pochette orange,36.0,45.0,https://www.globus.ch/boggi-pochette-1326825800220
42564,"Herren > Accessoires > Krawatten, Pochetten & Fliegen",boggi milano,1326825700,https://www.globus.ch/cf-media/akeneo/3666400367036_FP_PNG_1/1712065141,Pochette hellblau,36.0,45.0,https://www.globus.ch/boggi-pochette-1326825700503
42565,"Herren > Accessoires > Krawatten, Pochetten & Fliegen",boggi milano,1326826300,https://www.globus.ch/cf-media/akeneo/3666400366879_FP_PNG_1/1712065119,Pochette blau,36.0,45.0,https://www.globus.ch/boggi-pochette-1326826300520
42571,"Herren > Accessoires > Krawatten, Pochetten & Fliegen",boggi milano,1326826100,https://www.globus.ch/cf-media/akeneo/3666400366947_FP_PNG_1/1712065128,Pochette taupe,36.0,45.0,https://www.globus.ch/boggi-pochette-1326826100811
