100	111	100	http://quod.lib.umich.edu/cgi/t/text/pageviewer-idx?c=genpub;cc=genpub;idno=ACR7567.0019.001;seq=100	
101	111	101	http://quod.lib.umich.edu/cgi/t/text/pageviewer-idx?c=genpub;cc=genpub;idno=ACR7567.0019.001;seq=101	
102	111	102	http://quod.lib.umich.edu/cgi/t/text/pageviewer-idx?c=genpub;cc=genpub;idno=ACR7567.0019.001;seq=102	
103	111	103	http://quod.lib.umich.edu/cgi/t/text/pageviewer-idx?c=genpub;cc=genpub;idno=ACR7567.0019.001;seq=103	
104	111	104	http://quod.lib.umich.edu/cgi/t/text/pageviewer-idx?c=genpub;cc=genpub;idno=ACR7567.0019.001;seq=104	
270	99	18	http://quod.lib.umich.edu/cgi/t/text/pageviewer-idx?c=genpub;cc=genpub;idno=ACK2029.0001.001;seq=18	
271	99	19	http://quod.lib.umich.edu/cgi/t/text/pageviewer-idx?c=genpub;cc=genpub;idno=ACK2029.0001.001;seq=19	
272	99	20	http://quod.lib.umich.edu/cgi/t/text/pageviewer-idx?c=genpub;cc=genpub;idno=ACK2029.0001.001;seq=20	
273	99	21	http://quod.lib.umich.edu/cgi/t/text/pageviewer-idx?c=genpub;cc=genpub;idno=ACK2029.0001.001;seq=21	
274	99	22	http://quod.lib.umich.edu/cgi/t/text/pageviewer-idx?c=genpub;cc=genpub;idno=ACK2029.0001.001;seq=22	
