Rounded Odds,proportion
1.0,0.00018278194114421494
1.01,0.0003655638822884299
1.02,0.0005483458234326448
1.03,0.0007311277645768598
1.04,0.0009139097057210748
1.05,0.0010966916468652897
1.06,0.0012794735880095047
1.07,0.0014622555291537197
1.08,0.0016450374702979347
1.09,0.0018278194114421497
1.1,0.0020106013525863645
1.11,0.0021933832937305795
1.12,0.0023761652348747945
1.13,0.0025589471760190095
1.14,0.0027417291171632245
1.15,0.0029245110583074395
1.16,0.0031072929994516545
1.17,0.0032900749405958695
1.18,0.0034728568817400845
1.19,0.0036556388228842994
1.2,0.0038384207640285144
1.21,0.004021202705172729
1.22,0.0042039846463169436
1.23,0.004386766587461158
1.24,0.004569548528605373
1.25,0.004752330469749587
1.26,0.004935112410893802
1.27,0.005117894352038016
1.28,0.005300676293182231
1.29,0.0054834582343264455
1.3,0.00566624017547066
1.31,0.005849022116614875
1.32,0.006031804057759089
1.33,0.006214585998903304
1.34,0.006397367940047518
1.35,0.006580149881191733
1.36,0.006762931822335947
1.37,0.006945713763480162
1.38,0.0071284957046243765
1.39,0.007311277645768591
1.4,0.007494059586912806
1.41,0.00767684152805702
1.42,0.007859623469201235
1.43,0.00804240541034545
1.44,0.008225187351489664
1.45,0.008407969292633878
1.46,0.008590751233778093
1.47,0.008773533174922308
1.48,0.008956315116066522
1.49,0.009139097057210737
1.5,0.009321878998354951
1.51,0.009504660939499166
1.52,0.00968744288064338
1.53,0.009870224821787595
1.54,0.01005300676293181
1.55,0.010235788704076024
1.56,0.010418570645220239
1.57,0.010601352586364453
1.58,0.010784134527508668
1.59,0.010966916468652882
1.6,0.011149698409797097
1.61,0.011332480350941311
1.62,0.011515262292085526
1.63,0.01169804423322974
1.64,0.011880826174373955
1.65,0.01206360811551817
1.66,0.012246390056662384
1.67,0.012429171997806599
1.68,0.012611953938950813
1.69,0.012794735880095028
1.7,0.012977517821239242
1.71,0.013160299762383457
1.72,0.013343081703527672
1.73,0.013525863644671886
1.74,0.0137086455858161
1.75,0.013891427526960315
1.76,0.01407420946810453
1.77,0.014256991409248744
1.78,0.014439773350392959
1.79,0.014622555291537173
1.8,0.014805337232681388
1.81,0.014988119173825603
1.82,0.015170901114969817
1.83,0.015353683056114032
1.84,0.015536464997258246
1.85,0.015719246938402463
1.86,0.015902028879546677
1.87,0.01608481082069089
1.88,0.016267592761835106
1.89,0.01645037470297932
1.9,0.016633156644123535
1.91,0.01681593858526775
1.92,0.016998720526411965
1.93,0.01718150246755618
1.94,0.017364284408700394
1.95,0.017547066349844608
1.96,0.017729848290988823
1.97,0.017912630232133037
1.98,0.018095412173277252
1.99,0.018278194114421466
2.0,0.01846097605556568
2.01,0.018643757996709896
2.02,0.01882653993785411
2.03,0.019009321878998325
2.04,0.01919210382014254
2.05,0.019374885761286754
2.06,0.01955766770243097
2.07,0.019740449643575183
2.08,0.019923231584719397
2.09,0.020106013525863612
2.1,0.020288795467007827
2.11,0.02047157740815204
2.12,0.020654359349296256
2.13,0.02083714129044047
2.14,0.021019923231584685
2.15,0.0212027051727289
2.16,0.021385487113873114
2.17,0.02156826905501733
2.18,0.021751050996161543
2.19,0.021933832937305758
2.2,0.022116614878449972
2.21,0.022299396819594187
2.22,0.0224821787607384
2.23,0.022664960701882616
2.24,0.02284774264302683
2.25,0.023030524584171045
2.26,0.02321330652531526
2.27,0.023396088466459474
2.28,0.02357887040760369
2.29,0.023761652348747903
2.3,0.023944434289892118
2.31,0.024127216231036332
2.32,0.024309998172180547
2.33,0.02449278011332476
2.34,0.024675562054468976
2.35,0.02485834399561319
2.36,0.025041125936757405
2.37,0.02522390787790162
2.38,0.025406689819045834
2.39,0.02558947176019005
2.4,0.025772253701334263
2.41,0.025955035642478478
2.42,0.026137817583622693
2.43,0.026320599524766907
2.44,0.02650338146591112
2.45,0.026686163407055336
2.46,0.02686894534819955
2.47,0.027051727289343765
2.48,0.02723450923048798
2.49,0.027417291171632194
2.5,0.02760007311277641
2.51,0.027782855053920624
2.52,0.027965636995064838
2.53,0.028148418936209053
2.54,0.028331200877353267
2.55,0.028513982818497482
2.56,0.028696764759641696
2.57,0.02887954670078591
2.58,0.029062328641930125
2.59,0.02924511058307434
2.6,0.029427892524218555
2.61,0.02961067446536277
2.62,0.029793456406506984
2.63,0.0299762383476512
2.64,0.030159020288795413
2.65,0.030341802229939627
2.66,0.030524584171083842
2.67,0.030707366112228057
2.68,0.03089014805337227
2.69,0.031072929994516486
2.7,0.0312557119356607
2.71,0.03143849387680492
2.72,0.031621275817949136
2.73,0.031804057759093354
2.74,0.03198683970023757
2.75,0.03216962164138179
2.76,0.03235240358252601
2.77,0.032535185523670226
2.78,0.032717967464814444
2.79,0.03290074940595866
2.8,0.03308353134710288
2.81,0.0332663132882471
2.82,0.03344909522939132
2.83,0.033631877170535535
2.84,0.03381465911167975
2.85,0.03399744105282397
2.86,0.03418022299396819
2.87,0.03436300493511241
2.88,0.034545786876256625
2.89,0.03472856881740084
2.9,0.03491135075854506
2.91,0.03509413269968928
2.92,0.0352769146408335
2.93,0.035459696581977715
2.94,0.03564247852312193
2.95,0.03582526046426615
2.96,0.03600804240541037
2.97,0.03619082434655459
2.98,0.036373606287698805
2.99,0.03655638822884302
3.0,0.03673917016998724
3.01,0.03692195211113146
3.02,0.03710473405227568
3.03,0.037287515993419895
3.04,0.03747029793456411
3.05,0.03765307987570833
3.06,0.03783586181685255
3.07,0.03801864375799677
3.08,0.038201425699140985
3.09,0.0383842076402852
3.1,0.03856698958142942
3.11,0.03874977152257364
3.12,0.03893255346371786
3.13,0.039115335404862075
3.14,0.039298117346006294
3.15,0.03948089928715051
3.16,0.03966368122829473
3.17,0.03984646316943895
3.18,0.040029245110583166
3.19,0.040212027051727384
3.2,0.0403948089928716
3.21,0.04057759093401582
3.22,0.04076037287516004
3.23,0.040943154816304256
3.24,0.041125936757448474
3.25,0.04130871869859269
3.26,0.04149150063973691
3.27,0.04167428258088113
3.28,0.041857064522025346
3.29,0.042039846463169564
3.3,0.04222262840431378
3.31,0.042405410345458
3.32,0.04258819228660222
3.33,0.042770974227746436
3.34,0.042953756168890654
3.35,0.04313653811003487
3.36,0.04331932005117909
3.37,0.04350210199232331
3.38,0.043684883933467526
3.39,0.043867665874611744
3.4,0.04405044781575596
3.41,0.04423322975690018
3.42,0.0444160116980444
3.43,0.044598793639188616
3.44,0.044781575580332834
3.45,0.04496435752147705
3.46,0.04514713946262127
3.47,0.04532992140376549
3.48,0.04551270334490971
3.49,0.045695485286053925
3.5,0.04587826722719814
3.51,0.04606104916834236
3.52,0.04624383110948658
3.53,0.0464266130506308
3.54,0.046609394991775015
3.55,0.04679217693291923
3.56,0.04697495887406345
3.57,0.04715774081520767
3.58,0.04734052275635189
3.59,0.047523304697496105
3.6,0.04770608663864032
3.61,0.04788886857978454
3.62,0.04807165052092876
3.63,0.04825443246207298
3.64,0.048437214403217195
3.65,0.04861999634436141
3.66,0.04880277828550563
3.67,0.04898556022664985
3.68,0.04916834216779407
3.69,0.049351124108938285
3.7,0.0495339060500825
3.71,0.04971668799122672
3.72,0.04989946993237094
3.73,0.05008225187351516
3.74,0.050265033814659375
3.75,0.05044781575580359
3.76,0.05063059769694781
3.77,0.05081337963809203
3.78,0.05099616157923625
3.79,0.051178943520380465
3.8,0.051361725461524683
3.81,0.0515445074026689
3.82,0.05172728934381312
3.83,0.05191007128495734
3.84,0.052092853226101556
3.85,0.052275635167245774
3.86,0.05245841710838999
3.87,0.05264119904953421
3.88,0.05282398099067843
3.89,0.053006762931822646
3.9,0.053189544872966864
3.91,0.05337232681411108
3.92,0.0535551087552553
3.93,0.05373789069639952
3.94,0.053920672637543736
3.95,0.054103454578687954
3.96,0.05428623651983217
3.97,0.05446901846097639
3.98,0.05465180040212061
3.99,0.054834582343264826
4.0,0.055017364284409044
4.01,0.05520014622555326
4.02,0.05538292816669748
4.03,0.0555657101078417
4.04,0.055748492048985916
4.05,0.055931273990130134
4.06,0.05611405593127435
4.07,0.05629683787241857
4.08,0.05647961981356279
4.09,0.056662401754707006
4.1,0.056845183695851224
4.11,0.05702796563699544
4.12,0.05721074757813966
4.13,0.05739352951928388
4.14,0.057576311460428097
4.15,0.057759093401572315
4.16,0.05794187534271653
4.17,0.05812465728386075
4.18,0.05830743922500497
