ADJ	ADJ	ADJ	8
ADJ	ADJ	CC	16
ADJ	ADJ	CLO	1
ADJ	ADJ	CLR	1
ADJ	ADJ	CLS	1
ADJ	ADJ	CS	2
ADJ	ADJ	DET	7
ADJ	ADJ	NC	40
ADJ	ADJ	NPP	10
ADJ	ADJ	P	50
ADJ	ADJ	P+D	16
ADJ	ADJ	PONCT	115
ADJ	ADJ	PONCTU_FORTE	25
ADJ	ADJ	PREF	1
ADJ	ADJ	PROREL	9
ADJ	ADJ	V	25
ADJ	ADJ	VPP	7
ADJ	ADJ	VPR	2
ADJ	ADJ	VS	2
ADJ	ADV	ADJ	11
ADJ	ADV	ADV	4
ADJ	ADV	CS	1
ADJ	ADV	DET	2
ADJ	ADV	P	10
ADJ	ADV	P+D	3
ADJ	ADV	PONCT	9
ADJ	ADV	PONCTU_FORTE	1
ADJ	ADV	V	32
ADJ	ADV	VPP	3
ADJ	ADV	VPR	3
ADJ	ADV	VS	1
ADJ	CC	ADJ	96
ADJ	CC	ADV	27
ADJ	CC	CLS	2
ADJ	CC	CS	5
ADJ	CC	DET	53
ADJ	CC	NC	19
ADJ	CC	NPP	6
ADJ	CC	P	45
ADJ	CC	P+D	1
ADJ	CC	PONCT	5
ADJ	CC	PREF	1
ADJ	CC	PRO	8
ADJ	CC	PROREL	7
ADJ	CC	V	19
ADJ	CC	VINF	2
ADJ	CC	VPP	5
ADJ	CC	VPR	5
ADJ	CLO	V	9
ADJ	CLO	VINF	1
ADJ	CLO	VPR	1
ADJ	CLR	V	3
ADJ	CLR	VPR	1
ADJ	CLS	CLO	1
ADJ	CLS	V	1
ADJ	CS	ADV	1
ADJ	CS	CLR	1
ADJ	CS	CLS	16
ADJ	CS	DET	34
ADJ	CS	NC	3
ADJ	CS	NPP	3
ADJ	CS	P	3
ADJ	CS	PONCT	7
ADJ	CS	PRO	5
ADJ	CS	VPP	6
ADJ	DET	ADJ	16
ADJ	DET	ADV	1
ADJ	DET	NC	227
ADJ	DET	NPP	13
ADJ	DET	PRO	1
ADJ	DET	VPP	1
ADJ	ET	P	1
ADJ	ET	PONCT	1
ADJ	ET	PONCTU_FORTE	3
ADJ	ET	V	1
ADJ	NC	ADJ	187
ADJ	NC	ADV	26
ADJ	NC	CC	42
ADJ	NC	CLO	4
ADJ	NC	CLS	1
ADJ	NC	CS	18
ADJ	NC	DET	17
ADJ	NC	ET	2
ADJ	NC	NC	13
ADJ	NC	NPP	29
ADJ	NC	P	480
ADJ	NC	P+D	143
ADJ	NC	PONCT	279
ADJ	NC	PONCTU_FORTE	96
ADJ	NC	PREF	2
ADJ	NC	PROREL	29
ADJ	NC	V	113
ADJ	NC	VPP	40
ADJ	NC	VPR	19
ADJ	NC	VS	3
ADJ	NPP	ADJ	1
ADJ	NPP	CC	8
ADJ	NPP	CS	2
ADJ	NPP	DET	3
ADJ	NPP	NC	1
ADJ	NPP	NPP	18
ADJ	NPP	P	11
ADJ	NPP	P+D	2
ADJ	NPP	PONCT	62
ADJ	NPP	PONCTU_FORTE	13
ADJ	NPP	PROREL	3
ADJ	NPP	V	27
ADJ	NPP	VPP	4
ADJ	P	ADJ	20
ADJ	P	ADV	13
ADJ	P	CLO	4
ADJ	P	CS	1
ADJ	P+D	ADJ	12
ADJ	P+D	ADV	1
ADJ	P	DET	626
ADJ	P+D	ET	1
ADJ	P+D	NC	179
ADJ	P+D	NPP	51
ADJ	P+D	PONCT	2
ADJ	P	NC	239
ADJ	P	NPP	157
ADJ	PONCT	ADJ	75
ADJ	PONCT	ADV	52
ADJ	PONCT	CC	107
ADJ	PONCT	CLO	3
ADJ	PONCT	CLS	29
ADJ	PONCT	CS	42
ADJ	PONCT	DET	135
ADJ	PONCT	ET	10
ADJ	PONCT	I	1
ADJ	PONCT	NC	97
ADJ	PONCT	NPP	160
ADJ	PONCT	P	176
ADJ	PONCT	P+D	23
ADJ	PONCT	PONCT	106
ADJ	PONCT	PONCTU_FORTE	79
ADJ	PONCT	PRO	11
ADJ	PONCT	PROREL	62
ADJ	PONCTU_FORTE	ADJ	1
ADJ	PONCTU_FORTE	ADV	41
ADJ	PONCTU_FORTE	CC	4
ADJ	PONCTU_FORTE	CLS	54
ADJ	PONCTU_FORTE	CS	8
ADJ	PONCTU_FORTE	DET	257
ADJ	PONCTU_FORTE	I	1
ADJ	PONCTU_FORTE	NC	25
ADJ	PONCTU_FORTE	NPP	29
ADJ	PONCTU_FORTE	P	43
ADJ	PONCTU_FORTE	P+D	7
ADJ	PONCTU_FORTE	PONCT	12
ADJ	PONCTU_FORTE	PRO	7
ADJ	PONCTU_FORTE	V	1
ADJ	PONCTU_FORTE	VINF	1
ADJ	PONCTU_FORTE	VPP	5
ADJ	PONCTU_FORTE	VPR	6
ADJ	PONCT	V	98
ADJ	PONCT	VIMP	1
ADJ	PONCT	VINF	6
ADJ	PONCT	VPP	40
ADJ	PONCT	VPR	24
ADJ	P	P	3
ADJ	P	P+D	1
ADJ	P	PONCT	8
ADJ	P	PRO	11
ADJ	P	PROREL	3
ADJ	PREF	NC	2
ADJ	PREF	NPP	1
ADJ	PRO	ADV	1
ADJ	PRO	P	1
ADJ	PRO	PONCT	1
ADJ	PRO	PROREL	5
ADJ	PROREL	ADV	4
ADJ	PROREL	CLO	5
ADJ	PROREL	CLR	1
ADJ	PROREL	CLS	10
