Time,Temperature
1714043550.8903725,34.400000000000006
1714043551.9133315,34.599999999999994
1714043552.9364567,34.599999999999994
1714043553.9599185,34.599999999999994
1714043554.981177,34.599999999999994
1714043556.004666,34.599999999999994
1714043557.027982,34.599999999999994
1714043558.0503268,34.599999999999994
1714043559.0740874,34.599999999999994
1714043560.0973911,34.599999999999994
1714043561.1198828,34.599999999999994
1714043562.1417973,34.8
1714043563.1655018,34.8
1714043564.187955,35.0
1714043565.2121468,35.0
1714043566.2342017,35.0
1714043567.272349,35.0
1714043568.2957668,35.0
1714043569.319079,35.0
1714043570.3418143,35.0
1714043571.3648937,35.0
1714043572.3878744,35.0
1714043573.411069,35.0
1714043574.433884,35.0
1714043575.4566603,35.0
1714043576.4799001,35.2
1714043577.502836,35.2
1714043578.5252662,35.400000000000006
1714043579.5483916,35.400000000000006
1714043580.5715735,35.400000000000006
1714043581.5936813,35.400000000000006
1714043582.616482,35.400000000000006
1714043583.6392283,35.400000000000006
1714043584.6624796,35.400000000000006
1714043585.7014332,35.400000000000006
1714043586.7245107,35.400000000000006
1714043587.7481077,35.400000000000006
1714043588.7696302,35.400000000000006
1714043589.7931013,35.400000000000006
1714043590.8161361,35.599999999999994
1714043591.8388104,35.599999999999994
1714043592.8623023,35.8
1714043593.8847196,35.8
1714043594.9083674,35.8
1714043595.9312434,35.8
1714043596.954766,35.8
1714043597.976997,35.8
1714043599.000222,35.8
1714043600.0222783,35.8
1714043601.0455008,35.8
1714043602.067961,35.8
1714043603.0910017,35.8
1714043604.1139147,36.0
1714043605.137074,36.0
1714043606.160106,36.0
1714043607.18294,36.0
1714043608.2063107,36.2
1714043609.2289252,36.2
1714043610.2521915,36.2
1714043611.2757237,36.2
1714043612.2986078,36.2
1714043613.3212385,36.2
1714043614.3447027,36.2
1714043615.366834,36.2
1714043616.390391,36.2
1714043617.4132812,36.2
1714043618.4354413,36.2
1714043619.458306,36.2
1714043620.4817414,36.2
1714043621.504622,36.2
1714043622.528101,36.400000000000006
1714043623.550616,36.400000000000006
1714043624.5736601,36.400000000000006
1714043625.597611,36.599999999999994
1714043626.6196349,36.400000000000006
1714043627.6425428,36.599999999999994
